x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,letra
0.0,0.0,0.0,-0.09336996078491211,-0.0877806544303894,0.04270250327984115,-0.13296741247177124,-0.16027534008026123,0.04335720442334434,-0.16281050443649292,-0.21227651834487915,0.025948354751861302,-0.16791725158691406,-0.23493510484695435,0.005237223823613135,-0.04076880216598511,-0.30577772855758667,0.04511041544476768,-0.057420432567596436,-0.403613418340683,0.03992875270644447,-0.0687527060508728,-0.4618960916996002,0.035662457124388425,-0.06894826889038086,-0.5141177475452423,0.028666522131359784,-0.02101069688796997,-0.29444950819015503,0.0009392361492501777,-0.1026659607887268,-0.3918114900588989,-0.015686912684643062,-0.15919160842895508,-0.3469488322734833,-0.01654526427289227,-0.16911166906356812,-0.29752928018569946,-0.013889303653442653,-0.01838099956512451,-0.26151853799819946,-0.043341912551724704,-0.10105741024017334,-0.3520892560482025,-0.06261112935742119,-0.1539773941040039,-0.3072720766067505,-0.05262872971495369,-0.16189855337142944,-0.2552420496940613,-0.041768532468879016,-0.03199589252471924,-0.21469604969024658,-0.08560430653294304,-0.1051449179649353,-0.29777801036834717,-0.09881905861099938,-0.1501440405845642,-0.2791978716850281,-0.0902285540839074,-0.16334742307662964,-0.236677348613739,-0.08132595218619088,D
0.0,0.0,0.0,-0.09336668252944946,-0.085659921169281,0.019077215838237294,-0.13803380727767944,-0.1629740595817566,0.010163086029692181,-0.17337453365325928,-0.21262621879577637,-0.01048869031389188,-0.19659346342086792,-0.2578352689743042,-0.03302557530720662,-0.03889387845993042,-0.3040655255317688,0.011738203960462101,-0.061224520206451416,-0.40147989988327026,-0.004171014734552614,-0.06997227668762207,-0.46040278673171997,-0.016046575707392208,-0.07094353437423706,-0.5123156607151031,-0.02665387603362035,-0.016429662704467773,-0.28947651386260986,-0.01935663397331666,-0.10461074113845825,-0.3806522488594055,-0.043061272677974216,-0.16510772705078125,-0.3417837619781494,-0.050628376630143634,-0.18606042861938477,-0.2978805899620056,-0.053362918523149006,-0.012721061706542969,-0.2530505657196045,-0.051374194649056903,-0.10225939750671387,-0.33860892057418823,-0.07563659313042592,-0.1614488959312439,-0.3032652735710144,-0.07270701738913488,-0.1819952130317688,-0.2575487494468689,-0.06724279138167333,-0.026218771934509277,-0.2029164433479309,-0.08268636229355764,-0.09787696599960327,-0.2752962112426758,-0.10085998984892797,-0.14832627773284912,-0.27531492710113525,-0.09893727811892461,-0.17509406805038452,-0.2518591284751892,-0.09470398488362264,D
0.0,0.0,0.0,-0.08883601427078247,-0.08798521757125854,0.03258953242379903,-0.13271266222000122,-0.16648924350738525,0.027868494380300035,-0.17089641094207764,-0.21555346250534058,0.007943377818946828,-0.2053089737892151,-0.26475971937179565,-0.015474808413500796,-0.03780555725097656,-0.3007132411003113,0.022643048305099,-0.057757556438446045,-0.3978949189186096,0.007445012208108892,-0.06490027904510498,-0.45758557319641113,-0.004281706653500805,-0.065432608127594,-0.5092319846153259,-0.015307958248968134,-0.014358937740325928,-0.28561925888061523,-0.017062999319250594,-0.09935891628265381,-0.37330055236816406,-0.04162732512872935,-0.16209721565246582,-0.34070801734924316,-0.051623985182459364,-0.18831318616867065,-0.3020505905151367,-0.05653865263980151,-0.009936094284057617,-0.24785614013671875,-0.056959111254627715,-0.09752815961837769,-0.33178213238716125,-0.08232620732110263,-0.16168254613876343,-0.3059014081954956,-0.08263371513407947,-0.19148105382919312,-0.2698277235031128,-0.08024190739911319,-0.02207779884338379,-0.1969408392906189,-0.09493212030452014,-0.09248226881027222,-0.26276665925979614,-0.1151212938241315,-0.14483636617660522,-0.27090364694595337,-0.11662157253545047,-0.17691189050674438,-0.2587229609489441,-0.11558016763251544,D
0.0,0.0,0.0,-0.08717209100723267,-0.08695125579833984,0.02655418918973851,-0.13026702404022217,-0.16625142097473145,0.02166059569961476,-0.1665974259376526,-0.21761369705200195,0.003554517901903864,-0.1970633864402771,-0.2639673948287964,-0.017221790239744905,-0.03464794158935547,-0.3010714054107666,0.020257649510568854,-0.062028706073760986,-0.3972688913345337,0.006634617722994562,-0.08148062229156494,-0.4550909399986267,-0.004412215635710481,-0.09550482034683228,-0.5033828914165497,-0.01486676788383079,-0.011841356754302979,-0.28715038299560547,-0.01460093768739057,-0.0956311821937561,-0.3774932622909546,-0.03786625011318279,-0.1584656834602356,-0.3497072458267212,-0.0481276292955215,-0.18739455938339233,-0.3115186095237732,-0.05288763015025211,-0.007401406764984131,-0.2517625093460083,-0.04973048014991832,-0.09294599294662476,-0.3363981246948242,-0.07311438812368465,-0.15544229745864868,-0.31313663721084595,-0.07404413117521358,-0.18504971265792847,-0.27582913637161255,-0.07182861162775112,-0.019515514373779297,-0.20292609930038452,-0.08339428944938732,-0.09156602621078491,-0.26544249057769775,-0.10066226168029857,-0.1423342227935791,-0.2703041434288025,-0.10093039317482067,-0.17257827520370483,-0.2535192370414734,-0.09884380592458797,D
0.0,0.0,0.0,-0.08643108606338501,-0.08613401651382446,0.021495517334756187,-0.13140112161636353,-0.17044895887374878,0.017522841683444312,-0.1672729253768921,-0.22380876541137695,0.0028642218009053977,-0.19544613361358643,-0.26783090829849243,-0.013670966969016263,-0.031023383140563965,-0.30019599199295044,0.01462974491607838,-0.06850361824035645,-0.39290851354599,-0.0011019882598475306,-0.10155624151229858,-0.4421868324279785,-0.013888036840739915,-0.12965965270996094,-0.48109662532806396,-0.02464365773755617,-0.008598387241363525,-0.28514593839645386,-0.01539238450038738,-0.09659993648529053,-0.37405717372894287,-0.03857805021959848,-0.15962809324264526,-0.3440004885196686,-0.04965859466153688,-0.1890055537223816,-0.3037185072898865,-0.05528478511530466,-0.005123019218444824,-0.2490159273147583,-0.045999018483939835,-0.09212708473205566,-0.33438432216644287,-0.06984198653060503,-0.15524721145629883,-0.3121297359466553,-0.07314394974071092,-0.18666356801986694,-0.2768908143043518,-0.07260901295501299,-0.019151508808135986,-0.1992378830909729,-0.0751150380905301,-0.090717613697052,-0.2616695761680603,-0.09230526351291246,-0.1408860683441162,-0.26726019382476807,-0.09373739921409197,-0.1717684268951416,-0.25200414657592773,-0.09266934358436174,D
0.0,0.0,0.0,-0.06138575077056885,-0.056373000144958496,-0.014297035662117707,-0.10286617279052734,-0.1234542727470398,-0.03046405794996332,-0.13569402694702148,-0.17415207624435425,-0.053724735183301675,-0.14296847581863403,-0.22810590267181396,-0.07621572460013937,-0.05882132053375244,-0.2723017930984497,0.013393031293865931,-0.07767623662948608,-0.3621719479560852,-0.009396643517199266,-0.09181398153305054,-0.4181223511695862,-0.02935047554749559,-0.09670215845108032,-0.4644470810890198,-0.04457979942637991,-0.026306569576263428,-0.27140486240386963,-0.0008358145944171724,-0.07061469554901123,-0.3616558909416199,-0.04001247431117605,-0.11523383855819702,-0.32502517104148865,-0.0627244442232282,-0.1356329321861267,-0.2782759666442871,-0.06865375782329153,0.0021885037422180176,-0.2552996277809143,-0.020069978339257943,-0.037538230419158936,-0.3394549489021301,-0.055810394836250055,-0.09094488620758057,-0.3081568479537964,-0.06668854053098272,-0.11776036024093628,-0.26161789894104004,-0.064063820195976,0.022370457649230957,-0.21979618072509766,-0.041418547881427514,-0.025247514247894287,-0.2728973627090454,-0.06501470054465841,-0.07325589656829834,-0.2685953378677368,-0.07162449057179998,-0.10148566961288452,-0.24535930156707764,-0.07012116457301687,D
0.0,0.0,0.0,-0.0572475790977478,-0.08544695377349854,-0.0045864989399717615,-0.08541148900985718,-0.16610777378082275,-0.022055822180192308,-0.10689437389373779,-0.21830803155899048,-0.048725432471911745,-0.10759115219116211,-0.2665528655052185,-0.07620308803168996,0.009942591190338135,-0.28942036628723145,0.003046049980838461,0.010689198970794678,-0.3850993514060974,-0.025225679145734148,0.011241018772125244,-0.44857871532440186,-0.04802123712150319,0.01773655414581299,-0.49631354212760925,-0.06546557204572423,0.04129713773727417,-0.26707422733306885,-0.0206073492184089,0.001744985580444336,-0.3697341978549957,-0.06661889211980565,-0.06295722723007202,-0.35600554943084717,-0.08948935078231557,-0.09800541400909424,-0.3191249370574951,-0.09653395669309361,0.058344900608062744,-0.23119354248046875,-0.048277481214682894,0.019446253776550293,-0.32360029220581055,-0.09064954029170735,-0.047726571559906006,-0.31995856761932373,-0.10207615302650197,-0.08615928888320923,-0.28942441940307617,-0.10068411635009511,0.0608597993850708,-0.18291425704956055,-0.07702351616470082,0.018000006675720215,-0.2492467761039734,-0.10835903392879231,-0.03451663255691528,-0.268371045589447,-0.11750806377975209,-0.07052379846572876,-0.2627691626548767,-0.11801660315839513,D
0.0,0.0,0.0,-0.07688868045806885,-0.04232311248779297,-0.0008976949748671359,-0.12916028499603271,-0.0955553650856018,-0.014443606035513312,-0.17043614387512207,-0.1300891637802124,-0.03663763766149941,-0.1923060417175293,-0.18055939674377441,-0.058765802429718406,-0.07431596517562866,-0.25655514001846313,0.01733281287391719,-0.11517083644866943,-0.3278989791870117,-3.6259316971154476e-06,-0.1405840516090393,-0.3736208379268646,-0.014894998529655368,-0.15603095293045044,-0.41175714135169983,-0.026864938335222632,-0.04918283224105835,-0.25705212354660034,-0.002933413386074335,-0.12743544578552246,-0.32778292894363403,-0.033960197018188865,-0.17267203330993652,-0.2801043391227722,-0.050461269812387854,-0.18698108196258545,-0.22921621799468994,-0.05453615625361863,-0.03272753953933716,-0.24060100317001343,-0.026549249784750373,-0.10924094915390015,-0.30043354630470276,-0.0563549249337143,-0.16132962703704834,-0.25750380754470825,-0.06209502358893815,-0.18046635389328003,-0.20811188220977783,-0.05821640034179154,-0.027507364749908447,-0.203349769115448,-0.05095547054867211,-0.09579640626907349,-0.24534893035888672,-0.07086325054029885,-0.1441786289215088,-0.22995150089263916,-0.0733394211993641,-0.1701449751853943,-0.199568510055542,-0.07021362696747246,D
0.0,0.0,0.0,-0.07408440113067627,-0.043776512145996094,0.015946099783235468,-0.12463259696960449,-0.1005779504776001,0.019042207176738657,-0.1625848412513733,-0.14304691553115845,0.009290528732293524,-0.18143105506896973,-0.1970331370830536,0.00047789244976570444,-0.082741379737854,-0.22744721174240112,0.06836324396257965,-0.10501682758331299,-0.2920333743095398,0.07372382494335739,-0.12544381618499756,-0.32599207758903503,0.07032453479891387,-0.14238882064819336,-0.3561140298843384,0.06400768669968215,-0.06032842397689819,-0.23648157715797424,0.04445488962059585,-0.10366368293762207,-0.30295172333717346,0.040081201369815744,-0.14180666208267212,-0.2933870553970337,0.029623480762296595,-0.16552823781967163,-0.27044743299484253,0.024433141822868265,-0.04164391756057739,-0.23528006672859192,0.015926517794781603,-0.09296494722366333,-0.29603761434555054,0.0047315566492613925,-0.14391666650772095,-0.27124375104904175,-0.0031089298269364463,-0.17461878061294556,-0.23173651099205017,-0.00507354664901527,-0.031162738800048828,-0.2197396159172058,-0.012997984637564741,-0.08638989925384521,-0.2619651257991791,-0.021323680629080854,-0.13230115175247192,-0.25057101249694824,-0.02451261294359597,-0.1641378402709961,-0.22206133604049683,-0.025201128547138296,D
0.0,0.0,0.0,-0.07368606328964233,-0.05350440740585327,0.013507256443986648,-0.12154954671859741,-0.12046855688095093,0.014089940275439972,-0.1557483673095703,-0.1672871708869934,0.0032702003804985225,-0.16820287704467773,-0.22326087951660156,-0.0070979551678505,-0.06606894731521606,-0.24976393580436707,0.052319856520185226,-0.08672255277633667,-0.31976693868637085,0.048766253675708526,-0.10452276468276978,-0.35959357023239136,0.0394826812403295,-0.1184622049331665,-0.39456772804260254,0.029164407561907524,-0.04078197479248047,-0.2524276375770569,0.027131689872035736,-0.09375917911529541,-0.32598066329956055,0.008470964777657741,-0.13662338256835938,-0.305544912815094,-0.00894697553347612,-0.1594739556312561,-0.26942262053489685,-0.016447048474660164,-0.02157837152481079,-0.24279773235321045,-0.0017123487345855892,-0.07432276010513306,-0.31014320254325867,-0.023503390912523514,-0.1265050172805786,-0.28978627920150757,-0.03364192864727045,-0.15737676620483398,-0.25447726249694824,-0.03522607481907869,-0.012140929698944092,-0.21849045157432556,-0.030548909519424683,-0.06758171319961548,-0.2631903290748596,-0.04689328542779947,-0.1161189079284668,-0.2596653997898102,-0.052363907758703476,-0.15142399072647095,-0.2412824034690857,-0.05325776508878732,D
0.0,0.0,0.0,-0.05158787965774536,-0.07217967510223389,0.00639072396040774,-0.07762789726257324,-0.15884101390838623,0.005525710156121022,-0.09455817937850952,-0.2236754298210144,-0.005906714497200483,-0.09096890687942505,-0.2847469747066498,-0.017137810492954486,-0.01068425178527832,-0.26062092185020447,0.045437829663910634,-0.011189460754394531,-0.34027600288391113,0.03721199380413509,-0.018220901489257812,-0.38865751028060913,0.025348877629198796,-0.021820247173309326,-0.4300300180912018,0.014230121953346497,0.01933187246322632,-0.2551387548446655,0.023902885710754163,0.0053408145904541016,-0.3488626182079315,-0.0015763519546680982,-0.03771013021469116,-0.3450527489185333,-0.021214548403463596,-0.07030141353607178,-0.31690922379493713,-0.027687020504913562,0.04305952787399292,-0.2383158802986145,-0.001714274541541272,0.024297654628753662,-0.3233976662158966,-0.02721041617735409,-0.028642594814300537,-0.3157466650009155,-0.03852788908227467,-0.06587803363800049,-0.2874627411365509,-0.03914141831739926,0.058496177196502686,-0.20922619104385376,-0.02790711624368214,0.02478271722793579,-0.2721121609210968,-0.04495192868455433,-0.02211242914199829,-0.28205403685569763,-0.05070789335115933,-0.05770927667617798,-0.27310118079185486,-0.051158999929270976,D
0.0,0.0,0.0,-0.05111497640609741,-0.07342696189880371,0.006468499353502466,-0.07691401243209839,-0.1612117886543274,0.0050717399403197305,-0.09410011768341064,-0.22668808698654175,-0.006829627049739884,-0.0900954008102417,-0.2866648733615875,-0.01858680341916852,-0.005202054977416992,-0.26374125480651855,0.043068676995460464,-0.007609248161315918,-0.3429235517978668,0.03270214031857677,-0.01569586992263794,-0.39334428310394287,0.019450826378886177,-0.019437074661254883,-0.4349696636199951,0.0074776865489525335,0.024770379066467285,-0.25798845291137695,0.02084399740618892,0.009719431400299072,-0.35479438304901123,-0.006302720127280281,-0.035036444664001465,-0.35196632146835327,-0.026145406258876847,-0.06867700815200806,-0.32282865047454834,-0.03254425917344861,0.04775702953338623,-0.23951178789138794,-0.005441311007018612,0.02744579315185547,-0.3269326090812683,-0.03267052043753438,-0.026550769805908203,-0.3225264549255371,-0.043945759726341294,-0.06480753421783447,-0.2960849106311798,-0.04427390937286191,0.06134045124053955,-0.20797687768936157,-0.03224553932028584,0.025711357593536377,-0.27137291431427,-0.05085753668623738,-0.02104771137237549,-0.2835918366909027,-0.056871257913883255,-0.05648958683013916,-0.276961088180542,-0.057228800100858734,D
